Date,USD/CNY Close,EUR/USD Close,USD/JPY Close,BCHAIN/TOTBC,BCHAIN/MKTCP,BCHAIN/TRFEE,BCHAIN/TRFUS,BCHAIN/NTRAN,BCHAIN/NTRAT,BCHAIN/NTREP,BCHAIN/NADDU,BCHAIN/NTRBL,BCHAIN/TOUTV,BCHAIN/ETRAV,BCHAIN/ETRVU,BCHAIN/TRVOU,BCHAIN/MKPRU,BCHAIN/CPTRV,BCHAIN/CPTRA,BCHAIN/HRATE,BCHAIN/MIREV,BCHAIN/ATRCT,BCHAIN/BLCHS,BCHAIN/AVBLS,BCHAIN/MWTRV,BCHAIN/MWNUS,BCHAIN/MWNTD,BCHAIN/DIFF,gold_price,sp_closing_price,vix_closing_price
2012-04-12,6.3071,1.3187,80.75,8770050.0,43674849.0,6.96030524,34.6623200952,8513.0,2813194.0,6776.0,14415.0,58.0,1625269.8080799999,255538.0,1272581.0,326390.791102,4.98,2.70252922265,4.03992482086,11.1581848731,34391.88,10.233333333300001,851.0,0.027615402055799997,3132.51374212,4348.0,71.0,1626553.4813299999,1655.5,1387.569946,17.200001
2012-04-13,6.2978,1.3072,81.07300000000002,8776350.0,43395891.264,4.42240979,21.867224344,7549.0,2820743.0,6243.0,12853.0,66.0,944297.83763,194199.0,960244.0,393935.34230300004,4.94464,3.2461539350099997,4.12915757849,9.88325160798,31171.010560000002,11.5333333333,854.0,0.0263319545322,10869.9044875,4408.0,77.0,1577913.48568,1670.5,1370.26001,19.549999
2012-04-14,6.2978,1.3072,81.07300000000002,8783000.0,44178490.0,5.88161612,29.5845290836,7935.0,2828678.0,6457.0,13306.0,51.0,811725.6219149999,187669.0,943975.0,453609.726954,5.03,3.54613661605,4.21860743541,10.4323211418,33474.65,9.63333333333,857.0,0.0257273150566,4085.01537647,4453.0,66.0,1577913.48568,1670.5,1370.26001,19.549999
2012-04-15,6.2978,1.3072,81.07300000000002,8788850.0,43802661.6265,4.03081438,20.0891354803,7313.0,2835991.0,5919.0,12285.0,51.0,1329795.84177,86481.0,431013.0,142891.622208,4.98389,6.76910542585,3.9895654396300007,9.17730506455,29175.69206,11.325,859.0,0.0253232075618,3987.51407488,4511.0,70.0,1577913.48568,1670.5,1370.26001,19.549999
2012-04-16,6.3067,1.3138,80.472,8795500.0,43801590.0,4.67124833,23.2628166834,7846.0,2843837.0,6426.0,13624.0,52.0,1516544.52555,163626.0,814859.0,143852.478345,4.98,4.066585046569999,4.22341575325,10.4323211418,33136.92,10.05,862.0,0.026258762617799997,2076.67337867,4559.0,50.0,1577913.48568,1648.25,1369.569946,19.549999
2012-04-17,6.3031,1.3130000000000002,80.9,8802600.0,44207273.382,7.52707743,37.801509748899996,8354.0,2852191.0,6827.0,14357.0,45.0,1161251.57938,218911.0,1099386.0,162666.85324,5.022069999999999,3.2465256276,4.2724265609300005,11.1382676852,35691.85149,9.21666666667,865.0,0.0280162784415,2249.67744297,4611.0,74.0,1577913.48568,1652.0,1390.780029,18.459999
2012-04-18,6.3006,1.3114,81.244,8808700.0,45613210.34,5.87363778,30.414871152399996,8145.0,2860336.0,6626.0,13860.0,46.0,1158712.00703,177576.0,919525.0,415769.62544699997,5.1782,3.43795925119,3.8812659300199996,9.56949758868,31612.911,10.608333333300001,868.0,0.0324373714259,4995.74712285,4690.0,122.0,1577913.48568,1646.5,1385.140015,18.639999
2012-04-19,6.3031,1.3134,81.53,8816500.0,45757635.0,5.94767942,30.8684561898,8023.0,2868359.0,6306.0,13885.0,60.0,739373.632372,200127.0,1038662.0,208230.25114100002,5.19,3.9000143004,5.04897793843,12.2364067527,40507.95,8.566666666669999,871.0,0.0234108827053,5804.51732097,4741.0,90.0,1577913.48568,1642.0,1376.920044,18.360001
2012-04-20,6.3038,1.3215,81.543,8824250.0,45621372.5,6.07277319,31.3962373923,8016.0,2876375.0,6559.0,13626.0,56.0,2411391.36344,222789.0,1151820.0,251079.271135,5.17,3.48131901612,5.00231037924,12.1579682479,40098.52,8.25,874.0,0.0231121863088,4613.63261562,4795.0,86.0,1577913.48568,1640.0,1378.530029,17.440001000000002
2012-04-21,6.3038,1.3215,81.543,8831600.0,48397168.0,6.263791,34.32557468,7770.0,2884145.0,6260.0,14018.0,65.0,1486036.5320899999,170294.0,933213.0,666085.012791,5.48,4.31958084252,5.1880154440199995,11.530460209300001,40310.88,10.7,877.0,0.026974139570400003,3846.46352993,4857.0,101.0,1577913.48568,1640.0,1378.530029,17.440001000000002
2012-04-22,6.3038,1.3215,81.543,8839050.0,47100645.735,5.15564775,27.4729001654,6768.0,2890913.0,5218.0,11561.0,56.0,1150690.44885,176558.0,940823.0,177455.107444,5.3287,4.22241701233,5.869600842200001,11.687337219000002,39725.4585,8.55,879.0,0.0196055597907,6238.54650106,4966.0,109.0,1577913.48568,1640.0,1378.530029,17.440001000000002
2012-04-23,6.3076,1.3154,81.14,8846450.0,46160687.6355,4.34820541,22.6888923473,6845.0,2897758.0,5268.0,12471.0,45.0,774046.059837,117304.0,612089.0,175572.355384,5.21799,6.311826910800001,5.644119497439999,11.6088987141,38633.99796,9.21666666667,882.0,0.0210180218155,7319.42960149,5046.0,65.0,1577913.48568,1632.0,1366.939941,18.969999
2012-04-24,6.3039999999999985,1.3182,81.31,8852600.0,46033520.0,5.43974157,28.286656164,7395.0,2905153.0,5874.0,12541.0,48.0,800438.047361,155892.0,810640.0,440369.959388,5.2,3.9482393316199995,4.328059499659999,9.6479360935,32006.0,10.45,885.0,0.025512757340099997,1942.35131602,5139.0,123.0,1577913.48568,1638.75,1371.969971,18.1
2012-04-25,6.3052,1.3214,81.33,8859500.0,45715020.0,5.27822828,27.2356579248,7746.0,2912899.0,5710.0,13879.0,53.0,748268.599237,152672.0,787789.0,200035.852952,5.16,4.52275983965,4.599767622,10.8245136659,35629.8,9.88333333333,888.0,0.024837258933200004,4970.97665418,5211.0,117.0,1577913.48568,1641.25,1390.689941,16.82
2012-04-26,6.2967,1.324,80.99600000000002,8867200.0,45932096.0,13.33086106,69.0538602908,10043.0,2922942.0,5807.0,14567.0,56.0,2031001.03527,204850.0,1061121.0,312026.861147,5.18,3.7652007263800003,3.9782276212300003,12.0795297431,39953.34,18.1,892.0,0.0261363921227,3737.20363353,5364.0,130.0,1577913.48568,1648.25,1399.97998,16.24
2012-04-27,6.282,1.3247,80.369,8873500.0,45584944.2,6.9636860999999985,35.7738482329,7066.0,2930008.0,5582.0,12887.0,60.0,1334928.65111,146063.0,750356.0,145131.760091,5.1372,4.31730781422,4.5846565525,9.88325160798,32395.1832,10.4,895.0,0.0254469750419,3565.17548612,5566.0,117.0,1577913.48568,1654.0,1403.359985,16.32
2012-04-28,6.282,1.3247,80.369,8881300.0,45450940.88,5.332192299999999,27.2880273145,7173.0,2937181.0,5206.0,12306.0,73.0,1042504.4624799999,132702.0,679114.0,479852.20141599997,5.1176,5.88161454253,5.5685024397000005,11.6988142999,39942.867999999995,9.316666666669999,898.0,0.020479764693799998,2684.98368432,5679.0,222.0,1508589.67206,1654.0,1403.359985,16.32
2012-04-29,6.282,1.3247,80.369,8889600.0,44611568.64,5.79655728,29.089443054,8050.0,2945231.0,5285.0,12863.0,92.0,970611.9481629999,159552.0,800697.0,110804.12809200001,5.0184,5.205191525769999,5.17736795031,12.448738293499998,41677.812000000005,8.35,901.0,0.0196994873415,2271.49313691,5767.0,190.0,1508589.67206,1654.0,1403.359985,16.32
2012-04-30,6.2796,1.3236,79.81,8898050.0,44490250.0,4.96371671,24.81858355,9064.0,2954295.0,5775.0,14525.0,87.0,1191280.93881,114217.0,571085.0,228062.88515100002,5.0,7.4017022163999995,4.66350397176,12.673715491600001,42270.0,8.9,904.0,0.0225714282877,272.88662095,5798.0,45.0,1508589.67206,1662.5,1397.910034,17.15
2012-05-01,6.2786,1.3235,80.178,8907000.0,44535000.0,6.49137637,32.45688185,10070.0,2964365.0,6009.0,15610.0,72.0,995623.201015,153169.0,765844.0,190453.785172,5.0,5.84714669964,4.44687189672,13.423639485199999,44780.0,11.6333333333,908.0,0.024353975690299998,0.0,5798.0,0.0,1508589.67206,1661.25,1405.819946,16.6
2012-05-02,6.277,1.3156,80.132,8914700.0,46168339.83,6.68304753,34.6108348531,9373.0,2973738.0,5960.0,14824.0,95.0,1093624.15178,154490.0,800088.0,510833.58315699996,5.1789,4.98802677153,4.25782603222,11.548829501199998,39908.6034,12.15,912.0,0.027498350515000002,275.95484889,5816.0,29.0,1508589.67206,1652.5,1402.310059,16.879998999999998
2012-05-03,6.2918,1.315,80.24,8923000.0,46256832.0,8.49677544,44.047283881000006,12283.0,2986021.0,6624.0,17151.0,92.0,1118696.16373,175809.0,911396.0,205678.08343199998,5.184,4.7255729068,3.5063642432599997,12.448738293499998,43068.672,8.916666666669999,917.0,0.0316947799131,1957.67852076,5897.0,241.0,1508589.67206,1642.5,1391.569946,17.559998999999998
2012-05-04,6.2928,1.3089,79.84,8930750.0,45993362.5,10.52965254,54.227710581000004,14376.0,3000397.0,7340.0,17877.0,115.0,1168190.54434,142735.0,735084.0,170522.155599,5.15,5.43665901186,2.7799109627200003,11.6238219006,39964.0,9.083333333330001,923.0,0.0398064336469,3865.18261601,5993.0,486.0,1508589.67206,1629.5,1369.099976,19.16
2012-05-05,6.2928,1.3089,79.84,8938550.0,46029063.225,9.92443083,51.1058565591,13590.0,3013987.0,5582.0,16679.0,88.0,1089067.70566,145974.0,751695.0,164735.277546,5.1495,5.34957089971,2.95897317881,11.6988142999,40212.4455,9.583333333330001,928.0,0.0363443692525,3681.50882401,6053.0,424.0,1508589.67206,1629.5,1369.099976,19.16
2012-05-06,6.2928,1.3089,79.84,8947150.0,45621517.85,8.47898308,43.234334724899995,12416.0,3026403.0,5374.0,15598.0,115.0,942031.3410809999,195711.0,997931.0,88451.06781830001,5.099,4.398319625169999,3.5351314432999996,12.8986926897,43892.192,9.816666666669999,933.0,0.0340484020322,7856.11129634,6127.0,272.0,1508589.67206,1629.5,1369.099976,19.16
2012-05-07,6.2987,1.3058,79.94800000000002,8955700.0,45626604.79,10.57768272,53.890120153599995,16283.0,3042686.0,6812.0,19235.0,160.0,1360550.69187,175687.0,895072.0,211685.067183,5.0947,4.87230255448,2.6782922066,12.8237002903,43610.632000000005,9.55,939.0,0.0405954115572,8432.27096583,6220.0,388.0,1508589.67206,1629.5,1369.579956,18.940001
2012-05-08,6.3092,1.3016,79.829,8965000.0,45721500.0,12.78385726,65.197672026,17176.0,3059862.0,6998.0,19674.0,106.0,4235212.54705,171910.0,876743.0,354303.677863,5.1,5.41677623381,2.76497438286,13.948586280699999,47491.2,7.56666666667,946.0,0.0388061718274,17339.6385359,6309.0,599.0,1508589.67206,1627.0,1363.719971,19.049999
2012-05-09,6.3108,1.2942,79.63,8973200.0,45728234.788,14.96129097,76.2440852993,18865.0,3078727.0,6874.0,20332.0,195.0,2567050.11122,223474.0,1138844.0,201085.750076,5.09609,3.67559394763,2.2188859401,14.129946905399999,41859.283260000004,9.5,954.0,0.0499233094657,8126.85879834,6392.0,693.0,1733207.51385,1585.5,1354.579956,20.08
2012-05-10,6.3152,1.2946,79.98,8980400.0,46024550.0,9.90617607,50.7691523588,12723.0,3091450.0,6232.0,17330.0,158.0,1264003.50834,234320.0,1200890.0,197645.357425,5.125,3.07656262338,2.9038846970099996,12.406782648599998,36946.125,9.958333333330001,959.0,0.0393750270208,11378.7788912,6476.0,277.0,1733207.51385,1590.0,1357.98999,18.83
2012-05-11,6.3113,1.2922,79.891,8986550.0,45219241.213999994,10.00517341,50.3448319783,14196.0,3105646.0,6418.0,17977.0,175.0,1126846.0696,226329.0,1138863.0,419431.883591,5.03188,2.72169602598,2.1834587771200002,10.597460179,30996.3808,15.183333333299998,965.0,0.049375464276599994,9943.1105676,6552.0,286.0,1733207.51385,1580.75,1353.390015,19.889999
2012-05-12,6.3113,1.2922,79.891,8993400.0,44967000.0,12.89572253,64.47861265,22055.0,3127701.0,5599.0,21047.0,126.0,3086157.90117,173582.0,867910.0,163632.629202,5.0,3.9531731681199997,1.5556563137600001,11.803675158699999,34310.0,9.03333333333,974.0,0.06653251787169999,3654.04073572,6612.0,212.0,1733207.51385,1580.75,1353.390015,19.889999
2012-05-13,6.3113,1.2922,79.891,9000000.0,44989920.0,10.1650517,50.8138736421,14084.0,3141785.0,5044.0,16837.0,151.0,2235581.9662900004,142362.0,711651.0,93828.2345516,4.998880000000001,4.64309259587,2.34610883272,11.3728840946,33042.5968,9.833333333330001,979.0,0.0445780031609,7404.51096746,6683.0,276.0,1733207.51385,1580.75,1353.390015,19.889999
2012-05-14,6.3224,1.2839,79.85,9007150.0,45360007.4,28.27673306,142.40162769,28010.0,3169795.0,7296.0,26853.0,261.0,2062283.7475599998,140318.0,706640.0,216470.671448,5.0360000000000005,5.11553686308,1.29055365941,12.3206244358,36148.407999999996,12.6166666667,990.0,0.0812237412779,5328.98583092,6754.0,374.0,1733207.51385,1563.0,1338.349976,21.870001
2012-05-15,6.3209,1.2728,80.23100000000002,9013700.0,45879733.0,19.59848847,99.7563063123,20817.0,3190612.0,6782.0,22051.0,234.0,2979362.45579,225197.0,1146251.0,208556.216219,5.09,2.91700605497,1.60619733871,11.2867258817,33436.21,12.2166666667,999.0,0.0690492164088,6724.52202259,6827.0,315.0,1733207.51385,1559.0,1330.660034,21.969999
2012-05-16,6.319,1.2723,80.21,9019300.0,45908056.61399999,13.98413588,71.1789719465,19677.0,3210289.0,6147.0,20909.0,220.0,3967466.92949,187810.0,955951.0,282259.95375,5.089980000000001,2.9886519141799996,1.45195191035,9.6497198378,28570.057739999997,14.35,1007.0,0.07796780552180001,5607.09853727,6912.0,245.0,1733207.51385,1537.5,1324.800049,22.27
2012-05-17,6.3219,1.27,79.263,9025200.0,46339889.4,10.10983418,51.9089435972,14892.0,3225181.0,5647.0,17048.0,216.0,3303219.4345,160678.0,824999.0,249436.723394,5.1345,3.67817312992,2.03766418211,10.1666691148,30344.895,12.0333333333,1013.0,0.057575104600300006,9256.4529578,6984.0,293.0,1733207.51385,1547.0,1304.859985,24.49
2012-05-18,6.3259,1.2773,79.029,9032400.0,46336212.0,15.75663471,80.83153606229999,21758.0,3246939.0,6235.0,20911.0,221.0,2258449.06464,256286.0,1314750.0,270743.79299,5.13,2.81520880672,1.7011191286000003,12.406782648599998,37012.95,10.0333333333,1022.0,0.0645708441734,4570.07577347,7067.0,307.0,1733207.51385,1588.0,1295.219971,25.1
2012-05-19,6.3259,1.2773,79.029,9039700.0,46490363.526999995,33.30233593,171.270916478,38132.0,3285071.0,5229.0,28460.0,192.0,1338498.23754,148747.0,764992.0,148239.480876,5.14291,4.929849911080001,0.989010779136,12.5790990743,37712.95903,11.2833333333,1038.0,0.110715003863,3070.39794663,7122.0,257.0,1733207.51385,1588.0,1295.219971,25.1
2012-05-20,6.3259,1.2773,79.029,9046800.0,46591020.0,22.03784271,113.49488995700001,33328.0,3318399.0,5209.0,25560.0,250.0,1038377.36599,148100.0,762713.0,91465.9003368,5.15,4.80892595292,1.10052508401,12.2344662229,36678.3,11.816666666700002,1051.0,0.0963156391198,1767.93815443,7202.0,423.0,1733207.51385,1588.0,1295.219971,25.1
2012-05-21,6.3209,1.2816,79.279,9053400.0,46602376.5,18.00690588,92.69054801729999,29133.0,3347532.0,5527.0,23727.0,177.0,3722513.26465,212254.0,1092576.0,117273.323899,5.1475,3.11796533481,1.1693322006,11.3728840946,34066.155,11.316666666700002,1063.0,0.0935635133223,4061.72581481,7296.0,470.0,1733207.51385,1590.25,1315.98999,22.01
2012-05-22,6.3199,1.2676,79.923,9059250.0,46383360.0,14.48193745,74.147519744,25323.0,3372855.0,6701.0,22830.0,135.0,4585990.25585,273824.0,1401980.0,222442.35025900003,5.12,2.14151994898,1.1856288749400001,10.080510902,30023.68,15.3,1073.0,0.0909834071102,5808.52206592,7370.0,545.0,1733207.51385,1575.75,1316.630005,22.48
2012-05-23,6.33,1.2584,79.48899999999998,9065300.0,46776948.0,16.09408162,83.0454611592,26784.0,3399639.0,6460.0,23849.0,235.0,2395544.21704,210483.0,1086090.0,311516.23766,5.16,2.88194800607,1.1686290322600001,10.4251437533,31300.56,16.5,1084.0,0.0933073690115,7188.9968653999995,7409.0,458.0,1733207.51385,1555.0,1318.859985,22.33
2012-05-24,6.3375,1.2533,79.61,9072050.0,47468594.42,20.59204355,107.745808671,26020.0,3425659.0,5904.0,22814.0,229.0,1187257.42542,152568.0,798294.0,173979.998276,5.2324,4.43737897521,1.36138923905,11.631358733099999,35423.348,14.8,1094.0,0.0810636591028,8373.32340936,7489.0,449.0,1733207.51385,1558.5,1320.680054,21.540001
2012-05-25,6.3379,1.2518,79.64,9077850.0,46750927.5,19.10534085,98.3925053775,29007.0,3454666.0,6180.0,24436.0,214.0,1416401.31565,161432.0,831374.0,103589.31678,5.15,3.60461776536,1.03312476299,9.17476078111,29967.85,14.683333333299998,1106.0,0.10621513991499999,7239.32339271,7571.0,369.0,1591074.96185,1560.5,1317.819946,21.76
2012-05-26,6.3379,1.2518,79.64,9084600.0,46776605.4,16.87447099,86.8866511275,23982.0,3478648.0,5509.0,21295.0,143.0,5219577.84161,143467.0,738713.0,108596.39181900001,5.149,4.7160573376,1.45267842549,10.677523322799999,34838.134,12.9666666667,1115.0,0.0722155394378,7199.59064859,7644.0,335.0,1591074.96185,1560.5,1317.819946,21.76
2012-05-27,6.3379,1.2518,79.64,9092800.0,46809734.4,15.29363421,78.73162891310001,22251.0,3500899.0,4970.0,19795.0,163.0,2082024.3643099999,133162.0,685520.0,95369.822717,5.148,6.16915822335,1.9006255898599997,12.971213518099999,42290.82,9.45,1124.0,0.05822982439180001,6123.99520699,7697.0,364.0,1591074.96185,1560.5,1317.819946,21.76
2012-05-28,6.3359,1.2543,79.447,9099700.0,46954452.0,20.21974674,104.333893178,32526.0,3533425.0,5358.0,24424.0,119.0,2433082.74126,149480.0,771315.0,121688.88064300001,5.16,4.629389933580001,1.09780483306,10.9148016189,35707.2,11.25,1137.0,0.09693001318669998,7512.46025477,7774.0,589.0,1591074.96185,1579.0,1317.819946,21.76
2012-05-29,6.3381,1.2493,79.512,9106500.0,46979431.785,18.96538173,97.8403181531,31160.0,3564585.0,7487.0,26445.0,168.0,3153174.67261,200435.0,1034024.0,314474.678927,5.15889,3.40159416468,1.12879691977,10.7566160882,35173.31202,12.416666666700001,1150.0,0.0983408549253,6477.6012382,7857.0,568.0,1591074.96185,1573.75,1332.420044,21.030001
2012-05-30,6.3543,1.2373,79.04,9112500.0,47134406.25,16.86572549,87.23796509700001,25743.0,3590328.0,6679.0,23184.0,297.0,1873294.8659,198600.0,1027259.0,184107.148116,5.1725,3.0292034857099996,1.20878530086,9.49113184253,31117.76,15.3666666667,1161.0,0.0925029595693,5978.00812714,7969.0,738.0,1591074.96185,1548.75,1313.319946,24.139999
2012-05-31,6.3696,1.2375,78.38,9119800.0,47331762.0,13.60278435,70.5984507765,20951.0,3611279.0,7082.0,21952.0,333.0,4812129.30927,211059.0,1095397.0,199788.73693699998,5.19,3.4649061631199998,1.8115827406799998,11.5475437417,37954.47,10.7166666667,1169.0,0.06093746342069999,5864.63950469,8039.0,608.0,1591074.96185,1567.5,1310.329956,24.059999
2012-06-01,6.3707,1.2408,78.125,9127350.0,48101134.5,15.68116299,82.6397289573,24713.0,3635992.0,6637.0,23238.0,108.0,3223156.24545,620177.0,3268330.0,248544.55077399997,5.27,1.2198140094299998,1.6132217861000002,11.943007568499999,39867.55,9.816666666669999,1179.0,0.0715438577513,9557.41068389,8121.0,629.0,1591074.96185,1552.5,1278.040039,26.66
2012-06-02,6.3707,1.2408,78.125,9135150.0,48224456.85,9.96264787,52.5928181057,18570.0,3654562.0,5625.0,18762.0,242.0,2387134.3599400003,187427.0,989428.0,115503.908897,5.279,4.16641931953,2.2199090468500002,12.3384713953,41223.711,10.933333333299998,1186.0,0.0495253954178,8362.20944299,8178.0,675.0,1591074.96185,1552.5,1278.040039,26.66
2012-06-03,6.3707,1.2408,78.125,9143050.0,48135049.613000005,15.02353311,79.0937938229,26654.0,3681216.0,5991.0,22565.0,182.0,1609492.54685,113586.0,597993.0,65399.830942199995,5.26466,6.96827338013,1.56335949201,12.496656925999998,41669.7839,11.2166666667,1196.0,0.0694346729713,4655.88263647,8266.0,704.0,1591074.96185,1552.5,1278.040039,26.66
2012-06-04,6.3651,1.2496,78.36,9150600.0,48301442.1,28.12443169,148.45481267600002,44984.0,3726200.0,6048.0,32189.0,188.0,3521172.5092300004,210401.0,1110604.0,206747.03406099998,5.2785,3.60168715335,0.8892155655339999,11.943007568499999,40000.473,14.775,1214.0,0.122834654044,5561.30446454,8346.0,524.0,1591074.96185,1552.5,1278.180054,26.120001
2012-06-05,6.3684,1.2446,78.756,9157400.0,50365700.0,29.98382458,164.91103519,45318.0,3771518.0,7516.0,34449.0,231.0,5317556.45597,240143.0,1320789.0,512115.509471,5.5,2.84371746088,0.828798711329,10.7566160882,37559.5,16.35,1233.0,0.14054134312799998,6779.110526,8431.0,522.0,1591074.96185,1552.5,1285.5,24.68
2012-06-06,6.3649,1.2572,79.23899999999998,9165850.0,50137199.5,13.28754541,72.6828733927,18275.0,3789793.0,6916.0,20500.0,229.0,2751676.41249,194682.0,1064912.0,152083.653544,5.47,4.3470822236,2.53311135431,13.3666773449,46292.61,8.46666666667,1240.0,0.04613444085659999,11239.4108755,8497.0,233.0,1591074.96185,1633.25,1315.130005,22.16
2012-06-07,6.3682,1.2582,79.65899999999998,9172150.0,50712817.35,20.49586485,113.321636756,30567.0,3820360.0,7171.0,26044.0,148.0,4158245.01434,222169.0,1228372.0,290691.925157,5.529,2.8446823852900005,1.14317008539,9.96568843465,34943.28,17.575,1252.0,0.102146398453,8898.63229007,8574.0,743.0,1591074.96185,1620.75,1314.98999,21.719999
2012-06-08,6.3751,1.2501,79.35300000000002,9179550.0,51956253.0,16.81802928,95.1900457248,26974.0,3847334.0,7227.0,23625.0,321.0,6042248.698,245424.0,1389101.0,318157.810707,5.66,3.02170755815,1.5561118113699999,11.7057292724,41974.56,14.816666666700002,1263.0,0.0762383164586,6266.89069322,8666.0,267.0,1591074.96185,1576.0,1325.660034,21.23
2012-06-09,6.3751,1.2501,79.35300000000002,9187900.0,52370938.12100001,22.52987299,128.420050744,31523.0,3878857.0,6554.0,24654.0,390.0,1867311.94207,230720.0,1315104.0,164232.196464,5.699990000000001,3.62863523384,1.5138253427700001,13.1429330106,47720.31628,10.266666666699999,1276.0,0.0816404890871,6934.76992387,8773.0,615.0,1583177.84744,1576.0,1325.660034,21.23
2012-06-10,6.3751,1.2501,79.35300000000002,9196400.0,51683768.0,24.41006786,137.184581373,39328.0,3918185.0,6338.0,26535.0,361.0,1644528.24524,151322.0,850427.0,195814.146323,5.62,5.63303677681,1.21808584215,13.379033603599998,47904.88,10.816666666700002,1291.0,0.09279316172879999,10298.506390100001,8862.0,473.0,1583177.84744,1576.0,1325.660034,21.23
2012-06-11,6.3447,1.2483,79.459,9204100.0,51040876.345,20.67463329,114.65014517799999,35275.0,3953460.0,6356.0,27456.0,308.0,4066159.9848599997,176125.0,976695.0,208158.730697,5.54545,4.38323873844,1.21363214741,12.1198304409,42810.874,11.4666666667,1305.0,0.09377037395130002,10831.3158606,8946.0,460.0,1583177.84744,1593.0,1308.930054,23.559999
2012-06-12,6.3716,1.2499,79.471,9211100.0,52503270.0,12.59682379,71.801895603,20796.0,3974256.0,7020.0,18916.0,247.0,2787261.32418,204751.0,1167081.0,432563.429841,5.7,3.42464523398,1.9219272937099998,11.018027673499999,39968.4,12.3,1314.0,0.06929849215919999,25435.732679900004,9046.0,254.0,1583177.84744,1589.25,1324.180054,22.09
2012-06-13,6.3507,1.2571,79.35,9219200.0,54946432.0,35.176295200000006,209.650719392,52040.0,4026296.0,7098.0,35054.0,248.0,1760143.0673099998,264527.0,1576581.0,354203.393366,5.96,3.07529999997,0.931679477325,12.7494320222,48484.6,28.95,1335.0,0.131288410705,8646.49375567,9160.0,315.0,1583177.84744,1612.75,1314.880005,24.27
2012-06-14,6.372000000000001,1.2614,79.3,9226500.0,54897675.0,35.89565212,213.579130114,56997.0,4083293.0,7606.0,37395.0,209.0,5229504.5329,180477.0,1073837.0,229663.62247600002,5.95,4.06423565083,0.765711353229,11.4902288595,43643.25,47.7333333333,1359.0,0.16715591901,8965.78711403,9257.0,498.0,1583177.84744,1619.0,1329.099976,21.68
2012-06-15,6.367000000000001,1.2645,78.664,9234450.0,56930384.25,35.61308945,219.554696459,57407.0,4140700.0,8641.0,39031.0,246.0,3656680.3494,202779.0,1250131.0,312361.653408,6.165,3.9377892369199996,0.857517811417,12.5133314292,49227.525,20.1833333333,1383.0,0.152589468086,9490.21034138,9370.0,643.0,1583177.84744,1622.25,1342.839966,21.110001
2012-06-16,6.367000000000001,1.2645,78.664,9242450.0,60990927.55,30.02680517,198.146887317,49313.0,4190013.0,9429.0,34580.0,217.0,4351600.72403,269180.0,1776317.0,649100.09516,6.599,2.98313778934,1.0745639081,12.5920316269,52989.97,23.7833333333,1404.0,0.132879221439,19201.5025815,9464.0,564.0,1583177.84744,1622.25,1342.839966,21.110001
2012-06-17,6.367000000000001,1.2645,78.664,9250600.0,60406325.493999995,24.4001962,159.333037184,40290.0,4230303.0,10008.0,30521.0,181.0,1159009.95277,160772.0,1049837.0,162965.59297599999,6.52999,5.084230117430001,1.3247986661700002,12.8281322199,53376.13826,12.55,1420.0,0.10027035906300001,2491.0646075,9541.0,333.0,1583177.84744,1622.25,1342.839966,21.110001
2012-06-18,6.3585,1.2577,79.112,9258450.0,59872544.46,26.16138093,169.18041819799998,39028.0,4269331.0,9884.0,31363.0,133.0,2575358.10564,195271.0,1262781.0,419938.025059,6.4668,4.03336182965,1.30502502818,12.355931033900001,50932.5168,14.683333333299998,1436.0,0.10556283574200001,6435.28097213,9665.0,329.0,1583177.84744,1623.5,1344.780029,18.32
2012-06-19,6.3557,1.2691,79.046,9267550.0,60544348.096999995,26.94018882,175.99863715,38108.0,4307439.0,8462.0,30103.0,156.0,2217216.3703400004,216607.0,1415080.0,307427.032909,6.53294,4.21316043813,1.56449066968,14.323435975599999,59619.61044,12.933333333299998,1452.0,0.091424208421,20772.1081283,9748.0,404.0,1583177.84744,1628.5,1357.97998,18.379999
2012-06-20,6.3615,1.267,79.488,9274350.0,61674334.7565,21.58001528,143.506885812,33475.0,4340914.0,8463.0,25912.0,169.0,1737453.2948099999,255335.0,1697977.0,344185.597992,6.64999,2.6713894043,1.35502858223,11.67262013,45359.58179,21.2916666667,1467.0,0.112861352808,22249.880205200003,9868.0,470.0,1726566.5591900002,1618.75,1355.689941,17.24
2012-06-21,6.3654,1.2545,80.26,9280450.0,63107060.0,26.27883814,178.696099352,26501.0,4367415.0,8018.0,22814.0,219.0,1186755.33251,189732.0,1290179.0,406421.8574,6.8,3.2287605397400005,1.5718954001700003,10.4710268813,41656.8,14.3666666667,1478.0,0.0957187355542,9444.99290177,9963.0,476.0,1726566.5591900002,1600.0,1325.51001,20.08
2012-06-22,6.3659,1.2565,80.413,9287500.0,63151470.75,29.83422135,202.86136817599998,25550.0,4392965.0,8403.0,23645.0,189.0,1584455.8981700002,246541.0,1676382.0,399950.888882,6.79962,2.8713331544700003,1.8839338544,12.101760575899998,48134.50998,15.3666666667,1489.0,0.08255377559799999,15016.275266799998,10072.0,542.0,1726566.5591900002,1570.5,1335.02002,18.110001
